d	f	mean
4	0.3	6.34616480788747
4	0.35	6.19617148545618
4	0.4	6.12264532242344
4	0.45	5.98442750415402
4	0.5	5.89602216002432
4	0.55	5.88337737613302
4	0.6	5.785543405537
4	0.65	5.77017811178866
4	0.7	5.76575194172267
4	0.75	5.59220996688061
4	0.8	5.59759087692218
4	0.85	5.69322511050481
4	0.9	5.4759039600651
4	0.95	5.65531360655599
4	1	5.5243169161868
4	1.05	5.43949919410281
4	1.1	5.46884788382737
4	1.15	5.60302603562118
4	1.2	5.41085776013058
4	1.25	5.45399471607643
4	1.3	5.48352660560126
4	1.35	5.42505939975339
4	1.4	5.28054900669819
4	1.45	5.48100589286029
4	1.5	5.40364959173749
5	0.1	na
5	0.15	6.63006850279984
5	0.2	6.46685118207099
5	0.25	6.33660621848514
5	0.3	6.19334184436679
5	0.35	6.09293568647778
5	0.4	5.98716363128841
5	0.45	5.88898783236573
5	0.5	5.7932163108051
5	0.55	5.71286048528845
5	0.6	5.69950095208771
5	0.65	5.68903198586463
5	0.7	5.55654527589553
5	0.75	5.57749765932642
5	0.8	5.55713241613224
5	0.85	5.43338095431151
5	0.9	5.49693331328188
5	0.95	5.48393010452081
5	1	5.51082787968654
5	1.05	5.37229167839694
5	1.1	5.39778068023345
5	1.15	5.42244332692247
5	1.2	5.52741714756826
5	1.25	5.22440614824015
5	1.3	5.51589694809316
5	1.35	5.35148950705669
5	1.4	5.42862649991624
5	1.45	5.26716492049021
5	1.5	5.34184419053461
6	0.1	6.69897009119491
6	0.15	6.54429843229098
6	0.2	6.36669082962277
6	0.25	6.2170328465451
6	0.3	6.08333091057124
6	0.35	5.94888527309957
6	0.4	5.78814322518709
6	0.45	5.78192625923704
6	0.5	5.72098557902273
6	0.55	5.70470753267412
6	0.6	5.63935847306132
6	0.65	5.53936739259574
6	0.7	5.55714740655053
6	0.75	5.51079894460902
6	0.8	5.52102602912175
6	0.85	5.44558209883422
6	0.9	5.32790712773632
6	0.95	5.28032063071997
6	1	5.24341671243116
6	1.05	5.36644443792717
6	1.1	5.42252180161866
6	1.15	5.38196892512654
6	1.2	5.36561965724202
6	1.25	5.35335228180083
6	1.3	5.27926816353642
6	1.35	5.33670963143462
6	1.4	5.34501320476822
6	1.45	5.27093735651627
6	1.5	5.32151092073446
7	0.1	6.68400889867952
7	0.15	6.47087446327244
7	0.2	6.28209921758139
7	0.25	6.11754042510006
7	0.3	5.92646654243584
7	0.35	5.80901327094132
7	0.4	5.77554171264427
7	0.45	5.71600860524761
7	0.5	5.70067633496637
7	0.55	5.6483091613918
7	0.6	5.62233794914258
7	0.65	5.52235847470272
7	0.7	5.39329725361213
7	0.75	5.50449580482587
7	0.8	5.48594057635186
7	0.85	5.45805565542326
7	0.9	5.36014032970159
7	0.95	5.3608932836881
7	1	5.38744998263738
7	1.05	5.38282433181765
7	1.1	5.32682027969447
7	1.15	5.33045263487833
7	1.2	5.28104291707375
7	1.25	5.21365758527576
7	1.3	5.38472060782795
7	1.35	5.13188512521419
7	1.4	5.09404763359849
7	1.45	5.07077923021662
7	1.5	5.08071467149043
8	0.1	6.65059728643517
8	0.15	6.41694281083257
8	0.2	6.21273557532373
8	0.25	6.05558245150454
8	0.3	5.8939062532517
8	0.35	5.8015523258177
8	0.4	5.71942857794061
8	0.45	5.62627311325874
8	0.5	5.64407337253612
8	0.55	5.56546870771357
8	0.6	5.56377300876832
8	0.65	5.53670707462104
8	0.7	5.46501354416096
8	0.75	5.42200242303385
8	0.8	5.38591722790698
8	0.85	5.42373037455352
8	0.9	5.3036879791303
8	0.95	5.31015164626449
8	1	5.24246974391693
8	1.05	5.2821014177488
8	1.1	5.29092300356555
8	1.15	5.20915147590503
8	1.2	5.16029621979268
8	1.25	5.21904026946862
8	1.3	5.17593720195836
8	1.35	5.25907124061666
8	1.4	5.24081635706855
8	1.45	5.12509559715866
8	1.5	5.12702068617678
9	0.1	6.58027694911257
9	0.15	6.35239597446401
9	0.2	6.13678523100951
9	0.25	5.96323152706437
9	0.3	5.825085202399
9	0.35	5.78992082329894
9	0.4	5.68959052630104
9	0.45	5.67916905993754
9	0.5	5.57240942495914
9	0.55	5.56622276682844
9	0.6	5.47313179825691
9	0.65	5.39083799788749
9	0.7	5.3988012287402
9	0.75	5.36412080268239
9	0.8	5.27721656757339
9	0.85	5.36185348000528
9	0.9	5.26533347748705
9	0.95	5.16753634710622
9	1	5.27089395074339
9	1.05	5.10199266948626
9	1.1	5.18591297407467
9	1.15	5.19272422262882
9	1.2	5.13103868336075
9	1.25	5.12018700649961
9	1.3	5.11640598925927
9	1.35	5.14303385880238
9	1.4	5.03850869329799
9	1.45	5.11246825767205
9	1.5	5.00631369155409
10	0.1	6.53441827336822
10	0.15	6.27227052173978
10	0.2	6.08494320002437
10	0.25	5.87597951964396
10	0.3	5.79579144698238
10	0.35	5.74705323098958
10	0.4	5.64573255130302
10	0.45	5.51132563615792
10	0.5	5.5006039048835
10	0.55	5.54217573943926
10	0.6	5.38157116636158
10	0.65	5.36188858963268
10	0.7	5.38942321692044
10	0.75	5.39342146213474
10	0.8	5.28637842895461
10	0.85	5.17500358290349
10	0.9	5.17800502544111
10	0.95	5.17678788745306
10	1	5.17753231567715
10	1.05	5.13023901762279
10	1.1	5.20041489127988
10	1.15	5.02224025990703
10	1.2	5.11540396469169
10	1.25	5.02079411815782
10	1.3	4.97970107929947
10	1.35	5.0071793677804
10	1.4	5.07207334915813
10	1.45	5.08609597003429
10	1.5	4.96303991396708
