d	f	mean
4	1.4	5.3117
4	1.45	4.9306
4	1.5	4.5189
5	0.1	na
5	0.15	na
5	0.2	na
5	0.25	10.6164210526316
5	0.3	14.4044
5	0.35	14.7314
5	0.4	14.7064
5	0.45	10.8045
5	0.5	9.8528
5	0.55	8.9561
5	0.6	8.7989
5	0.65	8.1732
5	0.7	8.34642105263158
5	0.75	8.3601
5	0.8	8.3284
5	0.85	7.8475
5	0.9	7.7242
5	0.95	7.0445
5	1	6.2947
5	1.05	6.4027
5	1.1	6.1003
5	1.15	5.7744
5	1.2	5.5334
5	1.25	5.201
5	1.3	4.989
5	1.35	4.9902
5	1.4	5.3735
5	1.45	4.7681
5	1.5	5.711
6	0.1	na
6	0.15	na
6	0.2	6.7268
6	0.25	14.1186
6	0.3	15.2663
6	0.35	12.6391
6	0.4	12.3119
6	0.45	10.7007
6	0.5	10.5979
6	0.55	9.2627
6	0.6	9.404
6	0.65	9.4124
6	0.7	7.9388
6	0.75	8.0653
6	0.8	7.7194
6	0.85	7.6163
6	0.9	7.4698
6	0.95	6.655
6	1	6.1142
6	1.05	5.7083
6	1.1	5.4167
6	1.15	5.5234
6	1.2	4.8556
6	1.25	4.8942
6	1.3	4.4376
6	1.35	5.0894
6	1.4	5.0125
6	1.45	4.3878
6	1.5	5.1582
7	0.1	na
7	0.15	na
7	0.2	8.0801
7	0.25	15.8612
7	0.3	13.3001
7	0.35	12.3378
7	0.4	11.998
7	0.45	10.9373
7	0.5	11.0244
7	0.55	9.8259
7	0.6	8.7471
7	0.65	9.8523
7	0.7	8.2634
7	0.75	6.812
7	0.8	7.7142
7	0.85	7.017
7	0.9	6.3733
7	0.95	6.0546
7	1	5.7604
7	1.05	5.8548
7	1.1	5.9785
7	1.15	5.2934
7	1.2	5.4453
7	1.25	4.5415
7	1.3	4.1607
7	1.35	4.368
7	1.4	4.5267
7	1.45	4.4805
7	1.5	4.4683
8	0.1	na
8	0.15	na
8	0.2	12.4209
8	0.25	18.2264
8	0.3	13.2445
8	0.35	12.1573
8	0.4	12.0942
8	0.45	10.6342
8	0.5	10.7116
8	0.55	10.226
8	0.6	8.8915
8	0.65	8.5901
8	0.7	9.1636
8	0.75	6.7973
8	0.8	7.2537
8	0.85	7.4918
8	0.9	6.541
8	0.95	6.242
8	1	5.5607
8	1.05	5.5712
8	1.1	5.2005
8	1.15	5.5986
8	1.2	4.6191
8	1.25	4.699
8	1.3	4.6326
8	1.35	3.9388
8	1.4	3.919
8	1.45	3.918
8	1.5	4.6159
9	0.1	na
9	0.15	na
9	0.2	12.1968
9	0.25	15.476
9	0.3	14.9796
9	0.35	13.379
9	0.4	11.6576
9	0.45	10.8208
9	0.5	11.1626
9	0.55	9.5084
9	0.6	9.4078
9	0.65	8.6998
9	0.7	8.1356
9	0.75	7.5844
9	0.8	6.8114
9	0.85	6.8566
9	0.9	6.3832
9	0.95	6.0201
9	1	5.4028
9	1.05	5.0807
9	1.1	5.821
9	1.15	5.3661
9	1.2	4.9167
9	1.25	4.3217
9	1.3	4.3394
9	1.35	4.0843
9	1.4	3.982
9	1.45	4.283
9	1.5	4.6726
10	0.1	na
10	0.15	7.9581
10	0.2	17.6383
10	0.25	15.4037
10	0.3	13.2926
10	0.35	12.8935
10	0.4	12.5331
10	0.45	11.0031
10	0.5	10.513
10	0.55	10.3611
10	0.6	9.9343
10	0.65	8.3648
10	0.7	7.5014
10	0.75	7.2763
10	0.8	6.8739
10	0.85	6.4819
10	0.9	7.0297
10	0.95	5.7939
10	1	5.2782
10	1.05	5.6718
10	1.1	5.3539
10	1.15	5.5372
10	1.2	4.6035
10	1.25	4.7476
10	1.3	4.7004
10	1.35	4.3921
10	1.4	4.1285
10	1.45	4.5829
10	1.5	4.1711
