d	f	mean
1	0.1	5.03554538015799
1	0.15	5.01484670081525
1	0.2	4.99011743250394
1	0.25	4.95099028448573
1	0.3	4.90695774847288
1	0.35	4.88897319562754
1	0.4	4.84439577673433
1	0.45	4.85317631916482
1	0.5	4.804203515019
1	0.55	4.74166913333146
1	0.6	4.71018466284339
1	0.65	4.69475432496778
1	0.7	4.64102917701436
1	0.75	4.65591550458864
1	0.8	4.61938867570315
1	0.85	4.54469050043816
1	0.9	4.56465423045376
1	0.95	4.57708948903319
1	1	4.5184487908193
1	1.05	4.52326314287713
1	1.1	4.520315153676
1	1.15	4.46440682389452
1	1.2	4.44748672988691
1	1.25	4.44387135593948
1	1.3	4.41093698530353
1	1.35	4.41137303072187
1	1.4	4.39568800890721
1	1.45	4.42117517851302
1	1.5	4.42790948584499
2	0.1	5.01499405632099
2	0.15	4.97127218564504
2	0.2	4.9133422279938
2	0.25	4.86791107713957
2	0.3	4.79726790538566
2	0.35	4.72173149553869
2	0.4	4.684956329636
2	0.45	4.61069688496778
2	0.5	4.59239051983786
2	0.55	4.53306438769418
2	0.6	4.47830237579451
2	0.65	4.46069116558892
2	0.7	4.43389938312027
2	0.75	4.41405925467625
2	0.8	4.42569635566552
2	0.85	4.4513150546904
2	0.9	4.37266994516863
2	0.95	4.32642496409873
2	1	4.291921358393
2	1.05	4.29810715194422
2	1.1	4.28371948805965
2	1.15	4.199485030078
2	1.2	4.26067826017817
2	1.25	4.18280112236125
2	1.3	4.20399646259879
2	1.35	4.23871209617483
2	1.4	4.18501490229049
2	1.45	4.30699727569053
2	1.5	4.2318593629811
3	0.1	4.99554721854353
3	0.15	4.92507605382271
3	0.2	4.83990984467517
3	0.25	4.78703092699739
3	0.3	4.70331084059316
3	0.35	4.64524045645765
3	0.4	4.55126086790732
3	0.45	4.48231456608864
3	0.5	4.44104359810847
3	0.55	4.42040054862772
3	0.6	4.39529930343387
3	0.65	4.36283105218196
3	0.7	4.33272860139335
3	0.75	4.34571181923522
3	0.8	4.26416016919299
3	0.85	4.23871414096755
3	0.9	4.15463543855729
3	0.95	4.24208279186492
3	1	4.24531768505014
3	1.05	4.18693798062935
3	1.1	4.16369794589257
3	1.15	4.19752720507271
3	1.2	4.14281166540718
3	1.25	4.12163205646482
3	1.3	4.09552501328618
3	1.35	4.17373818183548
3	1.4	4.21144360453852
3	1.45	4.07154879772753
3	1.5	4.10631259650583
4	0.1	4.96735512163101
4	0.15	4.88731172406973
4	0.2	4.77750838088963
4	0.25	4.65995373593574
4	0.3	4.58524634945826
4	0.35	4.54192292438919
4	0.4	4.46409088603113
4	0.45	4.49754262166495
4	0.5	4.35646969215157
4	0.55	4.38283170644618
4	0.6	4.28253601571472
4	0.65	4.26111411233209
4	0.7	4.2465517046314
4	0.75	4.20698911395217
4	0.8	4.21945767418006
4	0.85	4.12916765172434
4	0.9	4.16021033879828
4	0.95	4.14318504781036
4	1	4.20470995081407
4	1.05	4.11912386481062
4	1.1	4.13997978069381
4	1.15	4.16239113207155
4	1.2	4.10794329356402
4	1.25	4.09308237529278
4	1.3	4.10697918939792
4	1.35	4.15500663519787
4	1.4	4.14972241769475
4	1.45	4.16621691085328
4	1.5	4.06310432740921
5	0.1	4.94744131952315
5	0.15	4.83930769008112
5	0.2	4.70961547779547
5	0.25	4.63490933436104
5	0.3	4.55829627501523
5	0.35	4.42159405642853
5	0.4	4.3680763677241
5	0.45	4.33843971705723
5	0.5	4.30211545998348
5	0.55	4.27664559363088
5	0.6	4.1905081819993
5	0.65	4.15166494697478
5	0.7	4.23752865821156
5	0.75	4.12791267688448
5	0.8	4.10586939357145
5	0.85	4.09100358068046
5	0.9	4.12055748034572
5	0.95	4.11579849886183
5	1	4.08011939385762
5	1.05	4.07907627886379
5	1.1	3.99793218625614
5	1.15	4.09943718845836
5	1.2	4.0682471040856
5	1.25	4.0818379194327
5	1.3	4.03030618056789
5	1.35	4.00792478731611
5	1.4	4.10407207989159
5	1.45	3.95795492620941
5	1.5	4.016243374574
6	0.1	4.90902005095305
6	0.15	4.78092403614284
6	0.2	4.6651053121874
6	0.25	4.5301900898118
6	0.3	4.47370588688777
6	0.35	4.41530645768502
6	0.4	4.35760709769838
6	0.45	4.29477585370452
6	0.5	4.2157558003128
6	0.55	4.25453599306546
6	0.6	4.23050639772679
6	0.65	4.16263459287554
6	0.7	4.13703111930228
