d	f	mean
7	1.3	10.4
7	1.35	8.15
7	1.4	9
7	1.45	8.4
7	1.5	8.45
8	0.1	14.15
8	0.15	20.15
8	0.2	24.75
8	0.25	23.1
8	0.3	27
8	0.35	23.4210526315789
8	0.4	23.25
8	0.45	23.2
8	0.5	20.95
8	0.55	21.4
8	0.6	17.05
8	0.65	15.35
8	0.7	15
8	0.75	13.4736842105263
8	0.8	13.9473684210526
8	0.85	10.8421052631579
8	0.9	11.45
8	0.95	13.15
8	1	9.1578947368421
8	1.05	11.45
8	1.1	9.45
8	1.15	10.5
8	1.2	8.3
8	1.25	8.31578947368421
8	1.3	8.2
8	1.35	7.65
8	1.4	7.8
8	1.45	7.55
8	1.5	6.2
9	0.1	13.2
9	0.15	20.85
9	0.2	24.05
9	0.25	31
9	0.3	27.05
9	0.35	23.35
9	0.4	25.8421052631579
9	0.45	21.9
9	0.5	20.4736842105263
9	0.55	18
9	0.6	15.8421052631579
9	0.65	13.5
9	0.7	14.75
9	0.75	14.1
9	0.8	13.3
9	0.85	9.85
9	0.9	10.4
9	0.95	11.7
9	1	9.1
9	1.05	9.10526315789474
9	1.1	8.25
9	1.15	9.61111111111111
9	1.2	8.29411764705882
9	1.25	7.05
9	1.3	6.8
9	1.35	8.94736842105263
9	1.4	7.55
9	1.45	7.1
9	1.5	6.45
10	0.1	15.75
10	0.15	22.35
10	0.2	25.5263157894737
10	0.25	28.2631578947368
10	0.3	25.9473684210526
10	0.35	25.4736842105263
10	0.4	22.65
10	0.45	22.2
10	0.5	17.7894736842105
10	0.55	17
10	0.6	16
10	0.65	13.4210526315789
10	0.7	13.3
10	0.75	11.2105263157895
10	0.8	11.7
10	0.85	11.8947368421053
10	0.9	9.95
10	0.95	9.45
10	1	9.6
10	1.05	9.55
10	1.1	7.52631578947368
10	1.15	8.33333333333333
10	1.2	7.2
10	1.25	7.5
10	1.3	7.05263157894737
10	1.35	5.72222222222222
10	1.4	6.75
10	1.45	8.05
10	1.5	6.9
