d	f	mean
1	0.1	na
1	0.15	na
1	0.2	na
1	0.25	na
1	0.3	na
1	0.35	na
1	0.4	na
1	0.45	na
1	0.5	na
1	0.55	0.206651297485325
1	0.6	0.239990291654973
1	0.65	0.272875819515435
1	0.7	0.275743843517033
1	0.75	0.251863585622728
1	0.8	0.223494405111093
1	0.85	0.201996239981841
1	0.9	0.208353096302589
1	0.95	0.203856901067327
1	1	0.225522921080177
1	1.05	0.222153791074442
1	1.1	0.203271135908481
1	1.15	0.238163594131733
1	1.2	0.255001774261631
1	1.25	0.20599359823747
1	1.3	0.206723047989078
1	1.35	0.206526498979527
1	1.4	0.191601275303425
1	1.45	0.191199019912929
1	1.5	0.204678274609158
2	0.1	na
2	0.15	na
2	0.2	na
2	0.25	na
2	0.3	na
2	0.35	0.166833572521699
2	0.4	0.232281311708028
2	0.45	0.203568938752512
2	0.5	0.214252334679282
2	0.55	0.222056579431078
2	0.6	0.238002129397859
2	0.65	0.235914001993241
2	0.7	0.191096760774655
2	0.75	0.198104966392008
2	0.8	0.196569215970363
2	0.85	0.178126070892978
2	0.9	0.179352976293346
2	0.95	0.18534161591894
2	1	0.146845734224686
2	1.05	0.0236857945582323
2	1.1	0.0149484661364815
2	1.15	0.0111293452381105
2	1.2	0.00886921260611151
2	1.25	0.0076950863117593
2	1.3	0.00759753824475446
2	1.35	0.00635027683281243
2	1.4	0.00761282116250286
2	1.45	0.00649141068341537
2	1.5	0.00660720834640392
3	0.1	na
3	0.15	na
3	0.2	na
3	0.25	0.20345267890992
3	0.3	0.155214875587445
3	0.35	0.16935311246186
3	0.4	0.181761379722909
3	0.45	0.195149953111655
3	0.5	0.183026875120595
3	0.55	0.198429601221673
3	0.6	0.228293399269553
3	0.65	0.209546601052791
3	0.7	0.0423407829718715
3	0.75	0.0119022566627804
3	0.8	0.00912545470002203
3	0.85	0.0086058171874923
3	0.9	0.00674016547150042
3	0.95	0.00592371891757327
3	1	0.00631335579325054
3	1.05	0.00576518217373478
3	1.1	0.00600498777514159
3	1.15	0.00563467831955473
3	1.2	0.00705099979987342
3	1.25	0.00629458591279615
3	1.3	0.00600125736705348
3	1.35	0.00544314538631412
3	1.4	0.00591949916015959
3	1.45	0.00647860662693255
3	1.5	0.00701561251387076
4	0.1	na
4	0.15	na
4	0.2	na
4	0.25	0.230295649282572
4	0.3	0.198037480974306
