d	f	mean
1	0.1	na
1	0.15	na
1	0.2	na
1	0.25	na
1	0.3	na
1	0.35	na
1	0.4	na
1	0.45	0.366042695350615
1	0.5	0.373484074891704
1	0.55	0.327472588821094
1	0.6	0.309496263913005
1	0.65	0.31225334951879
1	0.7	0.305752859770493
1	0.75	0.305210994144649
1	0.8	0.324377425550031
1	0.85	0.29439531121042
1	0.9	0.317887448339986
1	0.95	0.289365456401598
1	1	0.293080410001613
1	1.05	0.308859021608927
1	1.1	0.306983301005682
1	1.15	0.288359179622457
1	1.2	0.291869985934727
1	1.25	0.29649383335022
1	1.3	0.292364871040504
1	1.35	0.281764459070109
1	1.4	0.290741958388872
1	1.45	0.290448163718104
1	1.5	0.288742840427061
2	0.1	na
2	0.15	na
2	0.2	na
2	0.25	0.330456006107582
2	0.3	0.295021132918418
2	0.35	0.279145516853661
2	0.4	0.278945443456992
2	0.45	0.288648547235596
2	0.5	0.268768464755789
2	0.55	0.269339898884032
2	0.6	0.258465240014686
2	0.65	0.256285984027957
2	0.7	0.27363251671717
2	0.75	0.249685108619633
2	0.8	0.256057319610421
2	0.85	0.257264709489554
2	0.9	0.270974997774527
2	0.95	0.243936003064745
2	1	0.255938674560507
2	1.05	0.136507422584109
2	1.1	0.0877084297247578
2	1.15	0.0939432070707392
2	1.2	0.066259209209077
2	1.25	0.0752096015694971
2	1.3	0.0516225176313851
2	1.35	0.0526247175250347
2	1.4	0.0819058738736744
2	1.45	0.0491776580662317
2	1.5	0.047300171182939
3	0.1	na
3	0.15	na
3	0.2	0.295466294347675
3	0.25	0.263805266353337
3	0.3	0.261367968020168
3	0.35	0.254428498688403
3	0.4	0.256429862339852
3	0.45	0.235909255925991
3	0.5	0.238794499863088
3	0.55	0.243451407381415
3	0.6	0.225667068252903
3	0.65	0.236214867277295
3	0.7	0.129100834771433
3	0.75	0.0696362182537313
3	0.8	0.0542361417365536
3	0.85	0.0507419102019051
3	0.9	0.0638179168108201
3	0.95	0.0471913192465202
3	1	0.10497457715025
3	1.05	0.0832410430246474
3	1.1	0.0818282994715125
3	1.15	0.0807114843996352
3	1.2	0.0789204035338403
3	1.25	0.0784799886525064
3	1.3	0.058247540914092
3	1.35	0.0363633197060291
3	1.4	0.0769590902151687
3	1.45	0.0370966011474767
3	1.5	0.0387990331563167
4	0.1	na
4	0.15	0.310493289364815
