d	f	mean
4	0.55	4.89607736162144
4	0.6	4.86004438416861
4	0.65	4.81871799113035
4	0.7	4.83692892109279
4	0.75	4.80247953649678
4	0.8	4.81936919556727
4	0.85	4.77074268817067
4	0.9	4.78593919947707
4	0.95	4.7755518343181
4	1	4.77609034573257
4	1.05	4.76108811746147
4	1.1	4.73998113241372
4	1.15	4.74616462694106
4	1.2	4.76007890808275
4	1.25	4.76511621016529
4	1.3	4.70120779438179
4	1.35	4.71036576468545
4	1.4	4.78401856637065
4	1.45	4.72636772845824
4	1.5	4.67510530534951
5	0.1	5.06637643478723
5	0.15	5.05841615401571
5	0.2	5.05463890464956
5	0.25	5.04458326605393
5	0.3	5.02228440737043
5	0.35	5.0125105377133
5	0.4	4.95744349795038
5	0.45	4.92047370023587
5	0.5	4.89435428334854
5	0.55	4.84405137090721
5	0.6	4.83973063148019
5	0.65	4.83422640405386
5	0.7	4.79166363632617
5	0.75	4.80437730873808
5	0.8	4.78920194942196
5	0.85	4.76746978092125
5	0.9	4.76325199376187
5	0.95	4.77028300772176
5	1	4.72206806645128
5	1.05	4.7649438780399
5	1.1	4.73616614558902
5	1.15	4.7242775084448
5	1.2	4.71479398865349
5	1.25	4.6885217090629
5	1.3	4.74414975970673
5	1.35	4.73598272938265
5	1.4	4.6945078007653
5	1.45	4.71773955199947
5	1.5	4.70408399430984
6	0.1	5.06091719807181
6	0.15	5.06034384052666
6	0.2	5.04945740029654
6	0.25	5.03365270504231
6	0.3	5.02479198765215
6	0.35	4.98192003637225
6	0.4	4.93582556459784
6	0.45	4.88587353225545
6	0.5	4.87593071862997
6	0.55	4.84557674086489
6	0.6	4.82793632911286
6	0.65	4.83137315389259
6	0.7	4.8238499986431
6	0.75	4.77692662452355
6	0.8	4.74481030695851
6	0.85	4.75020706121479
6	0.9	4.73148078244886
6	0.95	4.75212184891363
6	1	4.72020645281878
6	1.05	4.71082114740146
6	1.1	4.69248515021388
6	1.15	4.6674394101627
6	1.2	4.72849622348482
6	1.25	4.65601910144384
6	1.3	4.70944671428592
6	1.35	4.69812752500368
6	1.4	4.68858466523724
6	1.45	4.71320988307029
6	1.5	4.69493708456334
7	0.1	5.05658015200513
7	0.15	5.05291814771114
7	0.2	5.04289648822282
7	0.25	5.02097333898441
7	0.3	5.02217444297311
7	0.35	4.98505287407455
7	0.4	4.90808619636969
7	0.45	4.89693744510917
7	0.5	4.88755625854444
7	0.55	4.83125147210033
7	0.6	4.80404601829593
7	0.65	4.81982087446222
7	0.7	4.79771441943157
7	0.75	4.78798513661128
7	0.8	4.77004634783054
7	0.85	4.71142969260106
7	0.9	4.73502331776177
7	0.95	4.71545637291914
7	1	4.71505019131764
7	1.05	4.71572806404078
7	1.1	4.67985516660156
7	1.15	4.69809880496066
7	1.2	4.73925224086752
7	1.25	4.70789620033468
7	1.3	4.70989296399405
7	1.35	4.67394797934319
7	1.4	4.67350610530318
7	1.45	4.65447399430314
7	1.5	4.62383983941045
8	0.1	5.06298206523731
8	0.15	5.0547769372461
8	0.2	5.02299324639026
8	0.25	5.03462705308594
8	0.3	4.9888021204548
8	0.35	4.95807245597374
8	0.4	4.87967522154297
8	0.45	4.88171296428141
8	0.5	4.80155873850982
8	0.55	4.82106327954161
8	0.6	4.82681959452366
8	0.65	4.78325021773071
8	0.7	4.7771490461182
8	0.75	4.79462012738197
8	0.8	4.76473153947935
8	0.85	4.70546770828002
8	0.9	4.7487191414145
8	0.95	4.67798497106044
8	1	4.69034938550857
8	1.05	4.69535513476496
8	1.1	4.66730302537012
8	1.15	4.67108347442154
8	1.2	4.68817813396166
8	1.25	4.65154839445861
8	1.3	4.63563250740673
8	1.35	4.64842978527552
8	1.4	4.7065628259436
8	1.45	4.67634878009087
8	1.5	4.6352534694875
9	0.1	5.06088681174625
9	0.15	5.06014196547007
9	0.2	5.03668577303792
9	0.25	5.01181691082663
9	0.3	4.98977097001733
9	0.35	4.95746169979108
9	0.4	4.90960656919262
9	0.45	4.8822862652107
9	0.5	4.81745992301554
9	0.55	4.82975166935472
9	0.6	4.7827086986581
9	0.65	4.77159850344396
9	0.7	4.74922366927514
9	0.75	4.73367224064475
9	0.8	4.73332849693675
9	0.85	4.68502702742996
9	0.9	4.71604677091166
9	0.95	4.6816400622487
9	1	4.7045211397114
9	1.05	4.69270550829712
9	1.1	4.6776922521878
9	1.15	4.66559459182007
9	1.2	4.69635027186657
9	1.25	4.63443847414127
9	1.3	4.68779908505139
9	1.35	4.65119172817507
9	1.4	4.66133128867057
9	1.45	4.67141492450136
9	1.5	4.70949807530579
10	0.1	5.06329394409444
10	0.15	5.05214274224335
10	0.2	5.04192673628207
10	0.25	5.01632536365393
10	0.3	4.99634768627539
10	0.35	4.91848956487629
10	0.4	4.89763121431975
10	0.45	4.84043796441702
10	0.5	4.83423435582632
10	0.55	4.80260920937515
10	0.6	4.77184864039372
10	0.65	4.74284723491921
10	0.7	4.73222684607592
10	0.75	4.74545697435791
10	0.8	4.7458462284985
10	0.85	4.7180451491463
10	0.9	4.68048916663657
10	0.95	4.69799957565067
10	1	4.66168587953074
10	1.05	4.65166027690621
10	1.1	4.63675861913936
10	1.15	4.65430411519843
10	1.2	4.66719977415093
10	1.25	4.68874542077985
10	1.3	4.63903751951639
10	1.35	4.62957064559627
10	1.4	4.58951285443431
10	1.45	4.69270873165403
10	1.5	4.58547200973816
