d	f	mean
9	1.3	3.2326
9	1.35	3.2167
9	1.4	3.181
9	1.45	3.1275
9	1.5	3.2545
10	0.1	0.2094
10	0.15	0.3713
10	0.2	0.7275
10	0.25	1.347
10	0.3	2.1438
10	0.35	4.1633
10	0.4	5.7676
10	0.45	6.477
10	0.5	6.9331
10	0.55	7.0055
10	0.6	6.4234
10	0.65	6.0625
10	0.7	5.8785
10	0.75	5.2373
10	0.8	5.1052
10	0.85	5.1747
10	0.9	4.7259
10	0.95	4.3813
10	1	4.1928
10	1.05	4.3409
10	1.1	4.2143
10	1.15	3.9565
10	1.2	3.8264
10	1.25	3.3005
10	1.3	3.2044
10	1.35	3.1419
10	1.4	3.3292
10	1.45	3.12905263157895
10	1.5	3.1596
