d	f	mean
1	0.1	0.117617446650693
1	0.15	0.159975883157498
1	0.2	0.0998361434780975
1	0.25	0.14176080999156
1	0.3	0.0829570256319628
1	0.35	0.144279300589212
1	0.4	0.14082037956626
1	0.45	0.142452124680628
1	0.5	0.0586235190718652
1	0.55	0.116926670644969
1	0.6	0.138879862350686
1	0.65	0.14056785719663
1	0.7	0.0582923534146564
1	0.75	0.155175833921163
1	0.8	0.155995629051642
1	0.85	0.134741973062439
1	0.9	0.077415153159784
1	0.95	0.0973487312709798
1	1	0.198892494008127
1	1.05	0.135809662178389
1	1.1	0.173748020603372
1	1.15	0.0949493902104602
1	1.2	0.174162004779668
1	1.25	0.115163292242559
1	1.3	0.0730878235745576
1	1.35	0.0934391906594936
1	1.4	0.135646461027893
1	1.45	0.215344398916587
1	1.5	0.07581977483948
2	0.1	0.0977846533691103
2	0.15	0.125397894151971
2	0.2	0.0837717392226287
2	0.25	0.206536359559023
2	0.3	0.107337295294807
2	0.35	0.128447489454268
2	0.4	0.160793940381052
2	0.45	0.181554110960305
2	0.5	0.143219964851162
2	0.55	0.140082482181597
2	0.6	0.0983510789479505
2	0.65	0.117973024870756
2	0.7	0.115730800607039
2	0.75	0.0761422261880707
2	0.8	0.154807922981373
2	0.85	0.179223081218634
2	0.9	0.13097683017237
2	0.95	0.124555104805186
2	1	0.15404776928882
2	1.05	0.15243516688345
2	1.1	0.112298339295762
2	1.15	0.135958268015243
2	1.2	0.0740334555243455
2	1.25	0.118247650292368
2	1.3	0.0940344441081174
2	1.35	0.132459125672783
2	1.4	0.172204423998702
2	1.45	0.111247486593578
2	1.5	0.0515809537486397
3	0.1	0.14086973978815
3	0.15	0.203844266415194
3	0.2	0.191008735339563
3	0.25	0.174291445566001
3	0.3	0.074353849779463
3	0.35	0.158302448623033
3	0.4	0.103205905229964
3	0.45	0.161245882535667
3	0.5	0.13898891436974
3	0.55	0.135362130406045
3	0.6	0.156123716443007
3	0.65	0.134032302349675
3	0.7	0.0948029826102367
3	0.75	0.115268839591568
3	0.8	0.151299331387581
3	0.85	0.151050571678437
3	0.9	0.109072191564916
3	0.95	0.149567132049933
3	1	0.132016514288626
3	1.05	0.113036401337345
3	1.1	0.249438777399884
3	1.15	0.0872858667615304
3	1.2	0.147455954778483
3	1.25	0.224299115680152
3	1.3	0.104486688676482
3	1.35	0.101436046365678
3	1.4	0.122582767568156
3	1.45	0.143216555134809
3	1.5	0.145852146723628
4	0.1	0.0826828752268038
4	0.15	0.150067254168496
4	0.2	0.156591741089922
4	0.25	0.124333176753321
4	0.3	0.151767626184258
4	0.35	0.184266976532585
4	0.4	0.142783814000256
4	0.45	0.139185033110021
4	0.5	0.236920337818186
4	0.55	0.157117398236361
4	0.6	0.213194495637362
4	0.65	0.131492110625449
4	0.7	0.191055866102965
4	0.75	0.154152651628691
4	0.8	0.111309403779976
4	0.85	0.165420337686694
4	0.9	0.126396085672235
4	0.95	0.164481848673745
4	1	0.100488385978128
4	1.05	0.0431855355993956
4	1.1	0.126745229983909
4	1.15	0.167640317585389
4	1.2	0.128925198836761
4	1.25	0.167784069963152
4	1.3	0.124675363883999
4	1.35	0.125740800772045
4	1.4	0.122334797797873
4	1.45	0.120272081582543
4	1.5	0.10627639763072
5	0.1	0.103371873540891
5	0.15	0.115395096568836
5	0.2	0.181133615888758
5	0.25	0.145635367691793
5	0.3	0.19527389918139
5	0.35	0.134966116448068
5	0.4	0.128918373113309
5	0.45	0.1994183619306
5	0.5	0.174592273282049
5	0.55	0.0932032563169771
5	0.6	0.157383655795394
5	0.65	0.171098081153389
5	0.7	0.147159438343628
5	0.75	0.16372698106606
5	0.8	0.0582328193132705
5	0.85	0.124246282209487
5	0.9	0.0905446511391919
5	0.95	0.107343611580103
5	1	0.162950437605679
5	1.05	0.0668371174813823
5	1.1	0.106661787689682
5	1.15	0.0884927855358426
5	1.2	0.151172667486483
5	1.25	0.0906495368065633
5	1.3	0.204000223840211
5	1.35	0.0613924099119543
5	1.4	0.167325502026319
5	1.45	0.165671994542556
5	1.5	0.141536765614104
6	0.1	0.165063737503582
6	0.15	0.135331015826141
6	0.2	0.147424656192651
6	0.25	0.174033500399755
6	0.3	0.157242770327201
6	0.35	0.108669199338645
6	0.4	0.158583076909724
6	0.45	0.179253400731666
6	0.5	0.096621563848266
6	0.55	0.111902985499162
6	0.6	0.129325877150427
6	0.65	0.103028301095542
6	0.7	0.128071182271291
6	0.75	0.171497723078913
6	0.8	0.0640842223610238
6	0.85	0.108328672756814
6	0.9	0.130849970586353
6	0.95	0.133493186384957
6	1	0.126596884525234
6	1.05	0.101754649447437
6	1.1	0.148479210520263
6	1.15	0.0900836134257119
6	1.2	0.187564332200318
6	1.25	0.09682432669911
