d	f	mean
6	0.65	5.22376271778137
6	0.7	5.16394127090473
6	0.75	5.14312304794104
6	0.8	5.192899737079
6	0.85	5.19088528080935
6	0.9	5.08767478258535
6	0.95	5.09233757399059
6	1	5.04222119942077
6	1.05	5.03738984034557
6	1.1	5.11614032715127
6	1.15	5.12535470002892
6	1.2	4.96098349404115
6	1.25	5.01374618302366
6	1.3	4.95657995045604
6	1.35	4.98229453050406
6	1.4	4.94903437396295
6	1.45	4.95186743298511
6	1.5	4.94610331368223
7	0.1	5.95613295043376
7	0.15	5.81511804279642
7	0.2	5.68049079806052
7	0.25	5.59091202036799
7	0.3	5.48833506677944
7	0.35	5.4078040100986
7	0.4	5.36517872077796
7	0.45	5.30823905103169
7	0.5	5.2845817518213
7	0.55	5.20862419999474
7	0.6	5.23438376046041
7	0.65	5.14721674906338
7	0.7	5.12922087161691
7	0.75	5.11064508773148
7	0.8	5.14724181246708
7	0.85	5.08269886172573
7	0.9	5.03030638307861
7	0.95	5.04384837639588
7	1	4.97977775271322
7	1.05	4.96653453286798
7	1.1	5.00904190553765
7	1.15	4.99043542794493
7	1.2	4.96933482405489
7	1.25	4.92663539366375
7	1.3	4.82755988132689
7	1.35	4.82412648503222
7	1.4	4.96206209509639
7	1.45	4.98858860738907
7	1.5	4.97300517118289
8	0.1	5.93123418864116
8	0.15	5.79795917056997
8	0.2	5.66363163057939
8	0.25	5.53984910731328
8	0.3	5.49146171014254
8	0.35	5.43192348235377
8	0.4	5.40856327557454
8	0.45	5.3279535616583
8	0.5	5.26566940848425
8	0.55	5.24646337295662
8	0.6	5.15211275605217
8	0.65	5.12181302675523
8	0.7	5.14012999206089
8	0.75	4.99869559391272
8	0.8	5.02786046975888
8	0.85	4.96022430613917
8	0.9	5.04451996583361
8	0.95	5.02580031066301
8	1	5.03346034727672
8	1.05	5.04998724434378
8	1.1	5.07031905054119
8	1.15	5.04747366253613
8	1.2	4.97517828118256
8	1.25	4.90318063650383
8	1.3	4.9678113745531
8	1.35	5.01739377938209
8	1.4	4.94457297627249
8	1.45	5.0099070478171
8	1.5	4.85002651012421
9	0.1	5.91842042476902
9	0.15	5.75250448653776
9	0.2	5.61705095341016
9	0.25	5.55678243248313
9	0.3	5.41760171296587
9	0.35	5.36462921759592
9	0.4	5.26372457517452
9	0.45	5.21005406289271
9	0.5	5.2134211921061
9	0.55	5.18106974044831
9	0.6	5.14137670543878
9	0.65	5.11293311169916
9	0.7	5.11840379051667
9	0.75	5.0669122928703
9	0.8	5.0625650633343
9	0.85	4.96201138068949
9	0.9	5.03551878944317
9	0.95	4.94666788486931
9	1	4.88024492294554
9	1.05	4.93645191143263
9	1.1	4.97472924602474
9	1.15	5.0328449137864
9	1.2	4.92073492702781
9	1.25	4.82584690036093
9	1.3	4.8489556936326
9	1.35	4.87637807262342
9	1.4	4.82020671566541
9	1.45	4.90940731675573
9	1.5	4.8210403285977
10	0.1	5.91529364963212
10	0.15	5.73515757419693
10	0.2	5.59857609615269
10	0.25	5.48474494101345
10	0.3	5.39226578554363
10	0.35	5.32472989794594
10	0.4	5.303585019686
10	0.45	5.26724097524546
10	0.5	5.13558643489876
10	0.55	5.11038042420516
10	0.6	5.13458331132434
10	0.65	5.14481681549565
10	0.7	5.06088058323063
10	0.75	5.03591599576506
10	0.8	4.99199604387058
10	0.85	4.9433510464255
10	0.9	4.89630874023819
10	0.95	4.9961512157964
10	1	4.88122026717217
10	1.05	4.93364037750759
10	1.1	4.86135187324034
10	1.15	4.87219620268713
10	1.2	4.84548377033336
10	1.25	4.89567746726852
10	1.3	4.87642858398039
10	1.35	4.81395641426129
10	1.4	4.87756742530091
10	1.45	4.73473784022514
10	1.5	4.89233562491379
