d	f	mean
1	0.1	na
1	0.15	na
1	0.2	na
1	0.25	na
1	0.3	na
1	0.35	na
1	0.4	na
1	0.45	35.0512
1	0.5	36.162
1	0.55	36.4835
1	0.6	37.994875
1	0.65	38.3206
1	0.7	38.6786
1	0.75	38.0441
1	0.8	37.9944
1	0.85	38.4922
1	0.9	38.3427
1	0.95	39.1396
1	1	38.569
1	1.05	38.0397
1	1.1	38.6798
1	1.15	38.7326
1	1.2	38.4422
1	1.25	38.1049
1	1.3	38.8556
1	1.35	38.862
1	1.4	38.5163
1	1.45	38.8051
1	1.5	38.7629
2	0.1	na
2	0.15	na
2	0.2	na
2	0.25	36.3065263157895
2	0.3	38.5812631578947
2	0.35	39.356
2	0.4	39.2877
2	0.45	39.0954
2	0.5	39.6188
2	0.55	39.6308
2	0.6	39.9886
2	0.65	40.04
2	0.7	39.1685
2	0.75	40.1985
2	0.8	39.8321
2	0.85	39.676
2	0.9	39.3565
2	0.95	39.9316
2	1	37.6251578947368
2	1.05	16.6286
2	1.1	14.4868
2	1.15	13.8297
2	1.2	11.1157
2	1.25	13.1702
2	1.3	12.8417
2	1.35	10.7592
2	1.4	14.4929
2	1.45	11.01
2	1.5	11.2988
3	0.1	na
3	0.15	na
3	0.2	38.519125
3	0.25	40.1571
3	0.3	40.2164
3	0.35	40.4652
3	0.4	40.8491
3	0.45	41.0225
3	0.5	40.78
3	0.55	40.4751
3	0.6	41.0284
3	0.65	39.9419
3	0.7	19.0883
3	0.75	18.6185
3	0.8	17.0748
3	0.85	15.7424
3	0.9	16.4224
3	0.95	15.0896
3	1	13.0835
3	1.05	13.011
3	1.1	11.5545
3	1.15	12.061
3	1.2	12.3189
3	1.25	12.0192
3	1.3	10.499
3	1.35	12.0512
3	1.4	11.4888
3	1.45	11.2679
3	1.5	10.0952
4	0.1	na
4	0.15	36.9622666666667
4	0.2	40.087
4	0.25	41.0857
4	0.3	41.0133
4	0.35	41.5313
4	0.4	41.8906
4	0.45	40.6563
4	0.5	38.9894
4	0.55	19.6518
4	0.6	20.6804
4	0.65	17.2963
4	0.7	18.4093
4	0.75	17.197
4	0.8	15.4332
4	0.85	16.289
4	0.9	13.9717
4	0.95	15.6138
4	1	12.43
4	1.05	9.7682
4	1.1	11.4006
4	1.15	11.4525
4	1.2	9.9039
4	1.25	10.1418
4	1.3	10.6476
