d	f	mean
5	0.3	17.3
5	0.35	21.35
5	0.4	20.1
5	0.45	20.75
5	0.5	19.1
5	0.55	17.1
5	0.6	17.7
5	0.65	17.1
5	0.7	13.25
5	0.75	15.5
5	0.8	14.15
5	0.85	12.3
5	0.9	11.7
5	0.95	10.65
5	1	9.5
5	1.05	9.65
5	1.1	8.7
5	1.15	8.95
5	1.2	9.85
5	1.25	6.8
5	1.3	7.4
5	1.35	8.25
5	1.4	7
5	1.45	7.5
5	1.5	8.05
6	0.1	3
6	0.15	11.75
6	0.2	16.15
6	0.25	21.6
6	0.3	21.8
6	0.35	23.85
6	0.4	21.7
6	0.45	18.7
6	0.5	18.05
6	0.55	16.5
6	0.6	17
6	0.65	14.9
6	0.7	13.5
6	0.75	11.8
6	0.8	13.2
6	0.85	11
6	0.9	9.8
6	0.95	10.05
6	1	8.15
6	1.05	8.3
6	1.1	9.75
6	1.15	7.85
6	1.2	6.65
6	1.25	7.25
6	1.3	6.8
6	1.35	6.1
6	1.4	8.5
6	1.45	6.85
6	1.5	6.75
7	0.1	6.2
7	0.15	15.75
7	0.2	17.3
7	0.25	20.2
7	0.3	26.6
7	0.35	20.7
7	0.4	20.15
7	0.45	18.3
7	0.5	17.6
7	0.55	16.25
7	0.6	15.8421052631579
7	0.65	15.1
7	0.7	12.3
7	0.75	11.15
7	0.8	11.15
7	0.85	10.95
7	0.9	9.55
7	0.95	9.1
7	1	9.2
7	1.05	8.2
7	1.1	7.45
7	1.15	8.2
7	1.2	6.25
7	1.25	6.75
7	1.3	8.55
7	1.35	6.5
7	1.4	6.45
7	1.45	6.5
7	1.5	7.25
8	0.1	8.7
8	0.15	18.5
8	0.2	19.55
8	0.25	24.05
8	0.3	24.2
8	0.35	22.75
8	0.4	19.25
8	0.45	15.9
8	0.5	19.8
8	0.55	15.85
8	0.6	13.9
8	0.65	13.65
8	0.7	11.5
8	0.75	10.45
8	0.8	10.4
8	0.85	10.8
8	0.9	8
8	0.95	9.15
8	1	7.25
8	1.05	8.65
8	1.1	6.9
8	1.15	7.15
8	1.2	5.9
8	1.25	5.3
8	1.3	6.25
8	1.35	6.8
8	1.4	6.5
8	1.45	5.85
8	1.5	5.25
9	0.1	11.6
9	0.15	21.75
9	0.2	23.5
9	0.25	28.1
9	0.3	23.4
9	0.35	20.5
9	0.4	20.1
9	0.45	16.6
9	0.5	15.6
9	0.55	15.4
9	0.6	13.4
9	0.65	11.7
9	0.7	9.9
9	0.75	8.55
9	0.8	9.75
9	0.85	10.2
9	0.9	8.25
9	0.95	7.4
9	1	8.5
9	1.05	6.9
9	1.1	6.75
9	1.15	6.95
9	1.2	6.75
9	1.25	5.7
9	1.3	5.9
9	1.35	5.65
9	1.4	6.45
9	1.45	5.6
9	1.5	5.3
10	0.1	13.15
10	0.15	22.8
10	0.2	26.7
10	0.25	25.35
10	0.3	23.25
10	0.35	19.95
10	0.4	18.4
10	0.45	15.45
10	0.5	14.45
10	0.55	14.1
10	0.6	12.55
10	0.65	11.25
10	0.7	10.7
10	0.75	9.25
10	0.8	9.65
10	0.85	8.2
10	0.9	7.65
10	0.95	7.3
10	1	7.3
10	1.05	7.1
10	1.1	6.7
10	1.15	6.15
10	1.2	5.25
10	1.25	5.35
10	1.3	5
10	1.35	4.65
10	1.4	6.2
10	1.45	5.15
10	1.5	5.4
