d	f	mean
1	0.1	na
1	0.15	na
1	0.2	na
1	0.25	na
1	0.3	na
1	0.35	na
1	0.4	na
1	0.45	na
1	0.5	na
1	0.55	na
1	0.6	na
1	0.65	na
1	0.7	na
1	0.75	na
1	0.8	na
1	0.85	na
1	0.9	na
1	0.95	na
1	1	na
1	1.05	na
1	1.1	na
1	1.15	na
1	1.2	na
1	1.25	na
1	1.3	na
1	1.35	na
1	1.4	na
1	1.45	na
1	1.5	na
2	0.1	na
2	0.15	na
2	0.2	na
2	0.25	na
2	0.3	na
2	0.35	na
2	0.4	na
2	0.45	na
2	0.5	na
2	0.55	na
2	0.6	na
2	0.65	na
2	0.7	na
2	0.75	na
2	0.8	na
2	0.85	na
2	0.9	na
2	0.95	na
2	1	na
2	1.05	5.00901510790966
2	1.1	4.91714484815474
2	1.15	4.95823194394993
2	1.2	4.82000726475975
2	1.25	4.86664585331061
2	1.3	4.84525218719583
2	1.35	4.91932284761446
2	1.4	4.82335096594807
2	1.45	4.87973954520123
2	1.5	4.80056840607557
3	0.1	na
3	0.15	na
3	0.2	na
3	0.25	na
3	0.3	na
3	0.35	na
3	0.4	na
3	0.45	na
3	0.5	na
3	0.55	na
3	0.6	na
3	0.65	na
3	0.7	4.9772279140149
3	0.75	4.9764084466054
3	0.8	5.00926983120111
3	0.85	4.96642029611218
3	0.9	4.90344442091017
3	0.95	4.82186318135881
3	1	4.77502650652399
3	1.05	4.85524235338105
3	1.1	4.77556057226405
3	1.15	4.76709164514148
3	1.2	4.75265526729347
3	1.25	4.69697200373679
3	1.3	4.48160886123833
3	1.35	4.58475174349079
3	1.4	4.6849548187729
3	1.45	4.601133957505
3	1.5	4.59444559073723
4	0.1	na
4	0.15	na
4	0.2	na
4	0.25	na
4	0.3	na
4	0.35	na
4	0.4	na
4	0.45	na
4	0.5	5.38046947965904
4	0.55	4.95799855038323
4	0.6	4.98367205926059
4	0.65	4.82624006243755
4	0.7	4.86785299613515
4	0.75	4.88390065700034
4	0.8	4.78472068377297
4	0.85	4.69625544941315
4	0.9	4.6954860544367
4	0.95	4.66321454477732
4	1	4.48771022071371
4	1.05	4.72013738132169
4	1.1	4.57020424494399
4	1.15	4.5645311398324
4	1.2	4.55860058334257
4	1.25	4.44447887339739
4	1.3	4.60931913217086
4	1.35	4.45093773506098
4	1.4	4.6607198985785
