d	f	mean
1	0.1	0.321863909172719
1	0.15	0.299669944822547
1	0.2	0.308127291034786
1	0.25	0.310002069085465
1	0.3	0.327683256027639
1	0.35	0.314800266496189
1	0.4	0.344682225336113
1	0.45	0.360790365573038
1	0.5	0.320457411147251
1	0.55	0.302861681177013
1	0.6	0.342095342448636
1	0.65	0.297869337729371
1	0.7	0.319732291904625
1	0.75	0.306303384869955
1	0.8	0.281751593906604
1	0.85	0.295514661339174
1	0.9	0.328966719240205
1	0.95	0.285088971562316
1	1	0.303352652463949
1	1.05	0.292701249380525
1	1.1	0.292440378608457
1	1.15	0.293512884889858
1	1.2	0.28088629406195
1	1.25	0.303671207564317
1	1.3	0.306268028899674
1	1.35	0.30403614186067
1	1.4	0.312554919685071
1	1.45	0.277492641384103
1	1.5	0.281459661388802
2	0.1	0.302246240764631
2	0.15	0.325295654193579
2	0.2	0.331262821051631
2	0.25	0.352863047573018
2	0.3	0.316235820000435
2	0.35	0.304439499872856
2	0.4	0.302260704591848
2	0.45	0.286380596125986
2	0.5	0.277176787870984
2	0.55	0.289841131009238
2	0.6	0.282085487643343
2	0.65	0.267227514207968
2	0.7	0.282659542033051
2	0.75	0.270808205082751
2	0.8	0.267836537809617
2	0.85	0.270117715418443
2	0.9	0.258964215482807
2	0.95	0.271941241334271
2	1	0.258809669790031
2	1.05	0.276470881832403
2	1.1	0.255569553630538
2	1.15	0.260992733756599
2	1.2	0.259509799888743
2	1.25	0.249803572522786
2	1.3	0.267469871925696
2	1.35	0.260745767840688
2	1.4	0.264853458250266
2	1.45	0.256995727680137
2	1.5	0.258227330910885
3	0.1	0.306496028566453
3	0.15	0.34826588237719
3	0.2	0.350431996836036
3	0.25	0.290852844769682
3	0.3	0.285416247503462
3	0.35	0.277497156901363
3	0.4	0.260532007346257
3	0.45	0.260331046848771
3	0.5	0.261528509197222
3	0.55	0.284129025044623
3	0.6	0.251300955330617
3	0.65	0.253262907642521
3	0.7	0.262116872316606
3	0.75	0.25012095000408
3	0.8	0.247617967585591
3	0.85	0.243484557217803
3	0.9	0.244419785868507
3	0.95	0.253403877576858
3	1	0.251901552590821
3	1.05	0.244337765451713
3	1.1	0.236747199462194
3	1.15	0.238132481737582
3	1.2	0.231142641533277
3	1.25	0.237293179463057
3	1.3	0.233884812556132
3	1.35	0.223438355970253
3	1.4	0.215507326127051
3	1.45	0.218721024907044
3	1.5	0.207534989748916
4	0.1	0.320362524403626
4	0.15	0.324457240431044
4	0.2	0.294684969975628
4	0.25	0.287953877721895
4	0.3	0.261473400384981
4	0.35	0.256741965471776
4	0.4	0.255661821110804
4	0.45	0.248442404495913
4	0.5	0.248756050834827
4	0.55	0.232209016240601
4	0.6	0.242093300350247
4	0.65	0.231269658347564
4	0.7	0.236297339715365
4	0.75	0.242498156640216
4	0.8	0.229627663604028
4	0.85	0.226613262265123
4	0.9	0.231092504987091
4	0.95	0.206461172657994
4	1	0.206520164069116
4	1.05	0.197882089679621
4	1.1	0.206395452169725
4	1.15	0.211354918040033
4	1.2	0.222009893555095
4	1.25	0.228000120210794
4	1.3	0.221617038606907
4	1.35	0.213015419914143
4	1.4	0.223787997717311
