d	f	mean
1	0.1	0.00628690074741153
1	0.15	0.0278040200295931
1	0.2	0.0825361089207318
1	0.25	0.148159743939484
1	0.3	0.223592030097529
1	0.35	0.293527965915675
1	0.4	0.372977403838994
1	0.45	0.428009937781462
1	0.5	0.484272465216111
1	0.55	0.534763235421216
1	0.6	0.592262339634866
1	0.65	0.644821988893094
1	0.7	0.69457934803699
1	0.75	0.747662013623911
1	0.8	0.7973253044246
1	0.85	0.847118589219285
1	0.9	0.896940233365775
1	0.95	0.948091580484314
1	1	0.998692348674274
1	1.05	1.04901801055094
1	1.1	1.09854815100014
1	1.15	1.1488891441892
1	1.2	1.19910134428017
1	1.25	1.24908216695348
1	1.3	1.29909580828555
1	1.35	1.34918523244125
1	1.4	1.39919800587161
1	1.45	1.4494097249999
1	1.5	1.49933917485231
2	0.1	0.0242510563723402
2	0.15	0.0895587300344005
2	0.2	0.162496618434641
2	0.25	0.283891969146596
2	0.3	0.460556151601854
2	0.35	0.611597137149994
2	0.4	0.75987565213734
2	0.45	0.878812236506836
2	0.5	0.973306706387269
2	0.55	1.08509832751398
2	0.6	1.19061457950219
2	0.65	1.29386225118055
2	0.7	1.39558157807369
2	0.75	1.49589774588136
2	0.8	1.59573390380572
2	0.85	1.69678469795112
2	0.9	1.79775837590158
2	0.95	1.89708649363579
2	1	1.99845804525568
2	1.05	2.0981336614055
2	1.1	2.19838381126282
2	1.15	2.29877538122563
2	1.2	2.39854073618207
2	1.25	2.49890436729889
2	1.3	2.59884824125758
2	1.35	2.69881256237823
2	1.4	2.79886288633309
2	1.45	2.89911751457958
2	1.5	2.9990362669715
3	0.1	0.0341623870518152
3	0.15	0.0836616275759936
3	0.2	0.248348369103165
3	0.25	0.509234370557785
3	0.3	0.767915167035678
3	0.35	0.943614211718677
3	0.4	1.14915919431497
3	0.45	1.31909920871303
3	0.5	1.47811997771634
3	0.55	1.63303416921593
3	0.6	1.78817634843438
3	0.65	1.94206631227797
3	0.7	2.09328677868779
3	0.75	2.24631009700776
3	0.8	2.39681411193185
3	0.85	2.54719716695454
3	0.9	2.69648187878518
3	0.95	2.84772615427664
3	1	2.99822019656735
3	1.05	3.14830323013171
3	1.1	3.29833594748635
3	1.15	3.44811795032849
3	1.2	3.59850886176381
3	1.25	3.74856623061995
3	1.3	3.89820507740576
3	1.35	4.04870307073735
3	1.4	4.1982387896283
3	1.45	4.34763275026549
3	1.5	4.4975214949537
4	0.1	0.0362932148224074
4	0.15	0.157747496736869
4	0.2	0.372939961957521
4	0.25	0.710301141932322
4	0.3	1.0339955385802
4	0.35	1.3161941968958
4	0.4	1.55131709014522
4	0.45	1.77062125539001
4	0.5	1.97873681137493
4	0.55	2.18365851432271
4	0.6	2.38736864414962
4	0.65	2.59207710665095
4	0.7	2.7906536291754
4	0.75	2.99501020001769
4	0.8	3.19442072449736
4	0.85	3.39602302414568
4	0.9	3.59632278636785
4	0.95	3.79648337501837
4	1	3.99694705040648
4	1.05	4.1937893590523
4	1.1	4.38654859383369
4	1.15	4.55296515329634
4	1.2	4.64020153207909
4	1.25	4.51418698919085
4	1.3	4.15115377890399
4	1.35	4.16785416327483
4	1.4	4.31289074345631
4	1.45	4.52360543575101
4	1.5	4.73725513304736
5	0.1	0.0589811733196219
5	0.15	0.211633017098071
5	0.2	0.534257157880326
5	0.25	0.951503741700735
5	0.3	1.34495816753793
5	0.35	1.64736205940354
5	0.4	1.94265229359418
5	0.45	2.21849846677337
5	0.5	2.46623005365927
5	0.55	2.73302176086146
5	0.6	2.98639478596646
5	0.65	3.23989626769341
5	0.7	3.49141635261856
5	0.75	3.74234937610754
5	0.8	3.99238435965005
5	0.85	4.22999047396405
5	0.9	4.36153816947282
5	0.95	4.10677856621916
5	1	4.08689563297775
5	1.05	4.30003335006004
5	1.1	4.46548546016307
5	1.15	4.68522912299196
5	1.2	4.78803350873177
5	1.25	4.77588132425969
5	1.3	4.40613848793654
5	1.35	4.28472993080981
5	1.4	4.49857067365097
5	1.45	4.6174854078334
5	1.5	4.82480812612517
6	0.1	0.073050696397694
6	0.15	0.202816135095634
6	0.2	0.677590028974957
6	0.25	1.16827926782433
6	0.3	1.61041138912458
6	0.35	1.99727611703836
6	0.4	2.33743886221787
6	0.45	2.66624513336678
6	0.5	2.96755370605002
6	0.55	3.28056713591793
6	0.6	3.5833279267326
6	0.65	3.8861830154211
6	0.7	4.1530111958164
6	0.75	4.01582292352298
6	0.8	4.03413429570565
6	0.85	4.27328753499189
6	0.9	4.46359323869244
6	0.95	4.38373514267753
6	1	4.10977146963878
6	1.05	4.43251343907565
6	1.1	4.53831162805123
6	1.15	4.77237795642621
6	1.2	4.94116544708691
6	1.25	4.91793832301269
6	1.3	4.45150752753202
6	1.35	4.46862943970121
6	1.4	4.74265252557366
6	1.45	4.8355214056212
6	1.5	5.16385785203751
7	0.1	0.0886151367390027
7	0.15	0.299560258091946
7	0.2	0.86855255700481
7	0.25	1.37715404413192
7	0.3	1.92020853245149
7	0.35	2.35831352968688
7	0.4	2.73790516714049
7	0.45	3.1070326811828
7	0.5	3.45703076860167
7	0.55	3.813485770079
7	0.6	4.06968710294856
7	0.65	3.95087570406342
7	0.7	4.24109307279412
7	0.75	4.2735543233808
7	0.8	4.06920742418196
7	0.85	4.3160079735393
7	0.9	4.55076532453847
7	0.95	4.54158926441688
7	1	4.20822083549535
7	1.05	4.49648815361415
7	1.1	4.67881398214897
7	1.15	4.86973454413582
7	1.2	5.03568660531284
7	1.25	5.02564983418429
7	1.3	4.8221648510584
7	1.35	4.59882245300645
7	1.4	4.70920669775703
7	1.45	4.97526856089149
7	1.5	5.26400692383913
8	0.1	0.0921003202019635
8	0.15	0.359871702876143
8	0.2	0.992111938195597
8	0.25	1.59878172526071
8	0.3	2.18556363262929
8	0.35	2.68760073998618
8	0.4	3.13136903957639
8	0.45	3.52372312649237
8	0.5	3.93800293688095
8	0.55	3.91226326081659
8	0.6	4.19896275186641
8	0.65	4.03055560148932
8	0.7	4.23956258817831
8	0.75	4.29116800133451
8	0.8	4.13521273737112
8	0.85	4.40108190743871
8	0.9	4.58303833774055
8	0.95	4.7838203003193
8	1	4.25056504116308
8	1.05	4.45114851867031
8	1.1	4.76272624179873
8	1.15	4.97635800088128
8	1.2	5.15686698458391
8	1.25	5.19700333961557
8	1.3	4.93143761513829
8	1.35	4.951657946256
8	1.4	4.828910854615
8	1.45	5.43295063422599
8	1.5	5.77014112919515
9	0.1	0.10075563497069
9	0.15	0.462890634594275
9	0.2	1.21771444693082
9	0.25	1.89487809396702
9	0.3	2.4905017838292
9	0.35	3.01446531122383
9	0.4	3.51684420129607
9	0.45	3.89768897548836
9	0.5	3.98475534066685
9	0.55	3.98615446119924
9	0.6	4.1963680774876
9	0.65	4.09605656374095
9	0.7	4.26883538272234
9	0.75	4.40323030402425
9	0.8	4.14479206274217
9	0.85	4.46921919487859
9	0.9	4.66036726547304
9	0.95	4.6566049933503
9	1	4.37465319244533
9	1.05	4.52047570642908
9	1.1	4.79678943050305
9	1.15	5.04461393361213
9	1.2	5.21382534064791
