d	f	mean
1	0.1	na
1	0.15	na
1	0.2	na
1	0.25	na
1	0.3	na
1	0.35	na
1	0.4	na
1	0.45	na
1	0.5	na
1	0.55	na
1	0.6	na
1	0.65	na
1	0.7	na
1	0.75	na
1	0.8	na
1	0.85	na
1	0.9	na
1	0.95	na
1	1	na
1	1.05	na
1	1.1	na
1	1.15	na
1	1.2	na
1	1.25	na
1	1.3	na
1	1.35	na
1	1.4	na
1	1.45	na
1	1.5	na
2	0.1	na
2	0.15	na
2	0.2	na
2	0.25	na
2	0.3	na
2	0.35	na
2	0.4	na
2	0.45	na
2	0.5	na
2	0.55	na
2	0.6	na
2	0.65	na
2	0.7	na
2	0.75	na
2	0.8	na
2	0.85	na
2	0.9	na
2	0.95	na
2	1	na
2	1.05	39.8759
2	1.1	33.3963
2	1.15	33.385
2	1.2	28.5443
2	1.25	29.1156
2	1.3	29.277
2	1.35	28.7408421052632
2	1.4	24.1792
2	1.45	27.6257777777778
2	1.5	25.6011578947368
3	0.1	na
3	0.15	na
3	0.2	na
3	0.25	na
3	0.3	na
3	0.35	na
3	0.4	na
3	0.45	na
3	0.5	na
3	0.55	na
3	0.6	na
3	0.65	na
3	0.7	41.6435789473684
3	0.75	35.6551
3	0.8	34.9971
3	0.85	32.7731
3	0.9	30.0114736842105
3	0.95	26.6038
3	1	27.8719
3	1.05	26.3032631578947
3	1.1	24.5498
3	1.15	27.9038
3	1.2	25.2651
3	1.25	22.3885555555556
3	1.3	21.6601
3	1.35	23.6637
3	1.4	23.947
3	1.45	24.1908
3	1.5	21.28
4	0.1	na
4	0.15	na
4	0.2	na
4	0.25	na
4	0.3	na
4	0.35	na
4	0.4	na
4	0.45	na
4	0.5	49.997
4	0.55	38.7956
4	0.6	35.4608
4	0.65	31.9662
4	0.7	30.7079
4	0.75	28.3604
4	0.8	27.4244
4	0.85	26.6713
4	0.9	27.1372
4	0.95	24.085
4	1	24.2342
4	1.05	25.796
4	1.1	24.0048
4	1.15	22.1311
4	1.2	21.6864
4	1.25	21.6827
4	1.3	22.6653684210526
4	1.35	22.5017
4	1.4	20.4421
4	1.45	20.0987
4	1.5	18.801
5	0.1	na
5	0.15	na
5	0.2	na
5	0.25	na
5	0.3	na
5	0.35	na
5	0.4	49.9913333333333
5	0.45	40.0704
5	0.5	37.3037
5	0.55	31.3339
5	0.6	30.2781
