d	f	mean
1	0.1	0.0596043172762271
1	0.15	0.116252931816021
1	0.2	0.172343526146228
1	0.25	0.234110064941571
1	0.3	0.291721063096565
1	0.35	0.344619396063872
1	0.4	0.397081856488844
1	0.45	0.446105477062858
1	0.5	0.498124359701588
1	0.55	0.54903181731943
1	0.6	0.599252459510078
1	0.65	0.64943464663025
1	0.7	0.699607457251955
1	0.75	0.749568545454398
1	0.8	0.799680485716222
1	0.85	0.84985963670304
1	0.9	0.899817041548136
1	0.95	0.949805033433463
1	1	0.999861650830602
1	1.05	1.04986013714255
1	1.1	1.09986932660337
1	1.15	1.1499063262249
1	1.2	1.19990772735736
1	1.25	1.24990360783028
1	1.3	1.2999294953797
1	1.35	1.34992317534805
1	1.4	1.39993335750295
1	1.45	1.44992061401229
1	1.5	1.49991196768531
2	0.1	0.121062963836428
2	0.15	0.240723669957956
2	0.2	0.363831586805588
2	0.25	0.475485854376806
2	0.3	0.588304161437494
2	0.35	0.693186546615823
2	0.4	0.795555055751735
2	0.45	0.897673857872106
2	0.5	0.99848486175977
2	0.55	1.09884569726607
2	0.6	1.19931638898686
2	0.65	1.29919705612064
2	0.7	1.39939497440635
2	0.75	1.49937770384269
2	0.8	1.59956737775494
2	0.85	1.69965501306865
2	0.9	1.79979253242888
2	0.95	1.89982322324567
2	1	1.99987744652189
2	1.05	2.09984087484162
2	1.1	2.19990017290131
2	1.15	2.29990798778228
2	1.2	2.39990065966066
2	1.25	2.49986562022668
2	1.3	2.59989797399351
2	1.35	2.69991784130209
2	1.4	2.7999193123058
2	1.45	2.89988571859835
2	1.5	2.99990447447668
3	0.1	0.182541117561315
3	0.15	0.361491707460642
3	0.2	0.555637720093212
3	0.25	0.723834168055282
3	0.3	0.88436520948435
3	0.35	1.04358564223006
3	0.4	1.19677523571317
3	0.45	1.34770552469156
3	0.5	1.49829277577645
3	0.55	1.64839700212445
3	0.6	1.79919366117507
3	0.65	1.94928353476787
3	0.7	2.09928862191572
3	0.75	2.24940612747575
3	0.8	2.39962635998154
3	0.85	2.54966178572272
3	0.9	2.69962350841159
3	0.95	2.849791744889
3	1	2.99976917468978
3	1.05	3.14984441333539
3	1.1	3.29976117918721
3	1.15	3.4498187079918
3	1.2	3.59982384788549
3	1.25	3.74984794672198
3	1.3	3.89983657734652
3	1.35	4.04986010125797
3	1.4	4.19985190947051
3	1.45	4.34968707209737
3	1.5	4.4996959441459
4	0.1	0.253234727548573
4	0.15	0.509239389611397
4	0.2	0.756535544619326
4	0.25	0.972094077341387
4	0.3	1.18920278257019
4	0.35	1.39243182388793
4	0.4	1.59453190792599
4	0.45	1.79666891292057
4	0.5	1.99745317216854
4	0.55	2.19875134480056
4	0.6	2.39864666758447
4	0.65	2.59904364529618
4	0.7	2.79947174504434
4	0.75	2.99945588317523
4	0.8	3.19952160423209
4	0.85	3.39961184778584
4	0.9	3.59966555871289
4	0.95	3.79963533122445
4	1	3.9997307647117
4	1.05	4.19961877615219
4	1.1	4.39909784801144
4	1.15	4.59536254607833
4	1.2	4.78275923409671
4	1.25	4.92871324692842
4	1.3	4.86707539337112
4	1.35	4.77526722828438
4	1.4	4.92304968620734
4	1.45	5.11402167212699
4	1.5	5.26289566213239
5	0.1	0.325499011693499
5	0.15	0.654270749740146
5	0.2	0.949766267397478
5	0.25	1.22947660486922
5	0.3	1.48770574440292
5	0.35	1.74327476857815
5	0.4	1.9943181717661
5	0.45	2.24667606226532
5	0.5	2.49777146104337
5	0.55	2.7487066693152
