d	f	mean
1	0.1	na
1	0.15	na
1	0.2	na
1	0.25	na
1	0.3	na
1	0.35	na
1	0.4	na
1	0.45	na
1	0.5	na
1	0.55	6.69426250192356
1	0.6	6.69000676171323
1	0.65	6.69241110929031
1	0.7	6.66391037647004
1	0.75	6.6155446353499
1	0.8	6.65500464766277
1	0.85	6.60593399958096
1	0.9	6.59092216848798
1	0.95	6.59350985935053
1	1	6.54610770091933
1	1.05	6.54832342738653
1	1.1	6.50210457755932
1	1.15	6.4917280697845
1	1.2	6.44645509226237
1	1.25	6.4658816614569
1	1.3	6.4085432887024
1	1.35	6.48595957028106
1	1.4	6.48085747773828
1	1.45	6.36329119795931
1	1.5	6.41630090107151
2	0.1	na
2	0.15	na
2	0.2	na
2	0.25	na
2	0.3	na
2	0.35	6.68971326182947
2	0.4	6.67897010643233
2	0.45	6.68227839153903
2	0.5	6.61557610827959
2	0.55	6.58794671058252
2	0.6	6.5442418142329
2	0.65	6.52512413307779
2	0.7	6.3710876083613
2	0.75	6.46236072934067
2	0.8	6.43044369444161
2	0.85	6.42651944294011
2	0.9	6.31806665479731
2	0.95	6.35652704560248
2	1	6.3882816521719
2	1.05	6.2328240220347
2	1.1	6.30033268666449
2	1.15	6.29550663536483
2	1.2	6.29536175657506
2	1.25	6.23181605945751
2	1.3	6.29839093988338
2	1.35	6.35313796616507
2	1.4	6.2569321830414
2	1.45	6.20639641356776
2	1.5	6.23499244433485
3	0.1	na
3	0.15	na
3	0.2	na
3	0.25	6.69551949611388
3	0.3	6.69571334494327
3	0.35	6.67480717652539
3	0.4	6.61838637451906
3	0.45	6.55999248841109
3	0.5	6.54165787158513
3	0.55	6.53008905431661
3	0.6	6.42533884185399
3	0.65	6.41547561964811
3	0.7	6.38507906337051
3	0.75	6.31745443668768
3	0.8	6.29025721374427
3	0.85	6.23376335887537
3	0.9	6.26346513356603
3	0.95	6.20430124919649
3	1	6.20029370835801
3	1.05	6.23791294509963
3	1.1	6.29251896151354
3	1.15	6.19172462600556
3	1.2	6.1599425723749
3	1.25	6.17176365223391
3	1.3	6.26549709219892
3	1.35	6.23043061675745
3	1.4	6.21330860779515
3	1.45	6.11213199640579
3	1.5	6.1194426848308
4	0.1	na
4	0.15	na
4	0.2	na
4	0.25	6.69608942093959
4	0.3	6.65639525178022
4	0.35	6.59109582118693
4	0.4	6.56410075865705
