d	f	mean
1	0.1	6.06867083143176
1	0.15	6.06351030634648
1	0.2	6.05191457109979
1	0.25	6.03880176873335
1	0.3	6.02305403847348
1	0.35	6.01023158380634
1	0.4	6.00060331522178
1	0.45	5.95229533447638
1	0.5	5.92103587296925
1	0.55	5.92494216473819
1	0.6	5.86387709442507
1	0.65	5.8643727611598
1	0.7	5.82599143608737
1	0.75	5.85322339130559
1	0.8	5.81748190693103
1	0.85	5.74988666979959
1	0.9	5.8078081012528
1	0.95	5.79131614539591
1	1	5.7556285713585
1	1.05	5.80060189250998
1	1.1	5.72263560871177
1	1.15	5.70122926735457
1	1.2	5.704432930981
1	1.25	5.67527274493965
1	1.3	5.70609729646795
1	1.35	5.71483238681786
1	1.4	5.67934957117223
1	1.45	5.64608391678316
1	1.5	5.68841799760608
2	0.1	6.06071995104459
2	0.15	6.04851490493041
2	0.2	6.04026268238788
2	0.25	6.00501551792591
2	0.3	5.99692267830721
2	0.35	5.95624175951959
2	0.4	5.89658948319407
2	0.45	5.83111886417304
2	0.5	5.86059239866521
2	0.55	5.78727527539042
2	0.6	5.76941776232777
2	0.65	5.74787805505574
2	0.7	5.70063774609033
2	0.75	5.73103656215769
2	0.8	5.7039922623423
2	0.85	5.649476224847
2	0.9	5.6679060638375
2	0.95	5.70300327223618
2	1	5.62279935581374
2	1.05	5.59754836738312
2	1.1	5.60797779203081
2	1.15	5.5475350391272
2	1.2	5.56747954954628
2	1.25	5.56672643464839
2	1.3	5.58257472203625
2	1.35	5.57729643827929
2	1.4	5.58374141631215
2	1.45	5.55794590640573
2	1.5	5.58008778192172
3	0.1	6.06831739222339
3	0.15	6.05291484122834
3	0.2	6.02836641909493
3	0.25	5.99316950943571
3	0.3	5.95377761386095
3	0.35	5.89493026010961
3	0.4	5.8484494308434
3	0.45	5.83610362047342
3	0.5	5.76271344089933
3	0.55	5.73056345883225
3	0.6	5.70782395132057
3	0.65	5.70684242147105
3	0.7	5.63979954655853
3	0.75	5.65257411445266
3	0.8	5.60128555133578
3	0.85	5.61293630969171
3	0.9	5.61455317549007
3	0.95	5.5565264062904
3	1	5.55159746226824
3	1.05	5.58654584219606
3	1.1	5.50627815237445
3	1.15	5.53577398448007
3	1.2	5.60452342136827
3	1.25	5.57272962043705
3	1.3	5.52857960579508
3	1.35	5.48562951947734
3	1.4	5.45667987209736
3	1.45	5.50318769807553
3	1.5	5.50392326558413
4	0.1	6.0660957442158
4	0.15	6.04466056603838
4	0.2	6.01190457800028
4	0.25	5.96712313799897
4	0.3	5.92081250875282
4	0.35	5.82650282551584
4	0.4	5.81843038628309
4	0.45	5.78535332899479
4	0.5	5.74162681633795
4	0.55	5.74173325048114
4	0.6	5.67617090750883
4	0.65	5.67731480056114
4	0.7	5.60343490615192
4	0.75	5.52627432224176
4	0.8	5.56986996276081
4	0.85	5.53719193663616
4	0.9	5.54992558710771
4	0.95	5.60674165853868
4	1	5.61233237957197
4	1.05	5.55501193688639
4	1.1	5.52351456447008
4	1.15	5.54194942202168
4	1.2	5.49640368124242
4	1.25	5.55387902335227
4	1.3	5.48684813584974
4	1.35	5.51106685524801
4	1.4	5.52653104843969
4	1.45	5.45920070742344
4	1.5	5.52515148777156
5	0.1	6.05744161605085
5	0.15	6.03777431217753
5	0.2	6.00229287451429
5	0.25	5.93961024525122
5	0.3	5.86241411557473
5	0.35	5.81667663599627
5	0.4	5.73739216552028
5	0.45	5.70745771332929
5	0.5	5.66665695127156
5	0.55	5.60308837643004
5	0.6	5.66597547573955
5	0.65	5.62132171490354
5	0.7	5.57353061411336
5	0.75	5.54447825883984
5	0.8	5.52685876278031
5	0.85	5.57446060163834
5	0.9	5.51305357630407
5	0.95	5.56530490640173
5	1	5.48164360443873
5	1.05	5.49409104596197
5	1.1	5.50786497559964
5	1.15	5.43984967021767
5	1.2	5.51580650960674
5	1.25	5.49224605307505
5	1.3	5.47526924367154
5	1.35	5.48381664942658
5	1.4	5.49627460061101
5	1.45	5.46327969350988
5	1.5	5.44214521781007
6	0.1	6.04905107803384
6	0.15	6.04267925036318
6	0.2	5.99714992664784
6	0.25	5.8999954156751
6	0.3	5.81873176975016
6	0.35	5.82162624692864
6	0.4	5.7460349574401
6	0.45	5.70253186000401
6	0.5	5.66985197914873
6	0.55	5.65189305499787
6	0.6	5.63605659734685
6	0.65	5.63246240447895
6	0.7	5.61557400860422
6	0.75	5.5281778357449
6	0.8	5.51859102550173
6	0.85	5.51943675575961
6	0.9	5.50919358088208
6	0.95	5.50706431671419
6	1	5.4759489607936
6	1.05	5.47252300814015
6	1.1	5.46452524038327
6	1.15	5.47607892864974
6	1.2	5.39737862438408
6	1.25	5.42108838982132
6	1.3	5.44201167041367
6	1.35	5.46559109925939
6	1.4	5.43569859496956
6	1.45	5.43758568982748
6	1.5	5.42154552349562
7	0.1	6.05146961534873
7	0.15	6.0221952413769
7	0.2	5.98273199664657
7	0.25	5.90581368337924
7	0.3	5.81050292664985
7	0.35	5.77302389617964
7	0.4	5.7385454953511
7	0.45	5.65605563331518
7	0.5	5.62437240113
7	0.55	5.59072199174316
7	0.6	5.60481761931282
7	0.65	5.55918860843909
7	0.7	5.51509048072147
7	0.75	5.49430601389943
7	0.8	5.54547436805691
7	0.85	5.49890740179561
7	0.9	5.46088709796776
7	0.95	5.43585861404842
7	1	5.41495781331344
7	1.05	5.5057184640002
7	1.1	5.36380210661027
7	1.15	5.48433159152027
7	1.2	5.42646482027687
7	1.25	5.41545156018223
7	1.3	5.42860157171188
7	1.35	5.43640335127601
7	1.4	5.33569434125525
7	1.45	5.42286237833028
7	1.5	5.42637875693735
8	0.1	6.04813395914957
8	0.15	6.01228196382526
8	0.2	5.96739028184798
8	0.25	5.89638821888748
8	0.3	5.81999004262635
8	0.35	5.74792139693746
8	0.4	5.69159694398068
8	0.45	5.66096972461426
8	0.5	5.62478985123219
8	0.55	5.64654845059456
8	0.6	5.542767185284
8	0.65	5.52124546674341
8	0.7	5.48363193643913
8	0.75	5.52767828914826
8	0.8	5.52465999429601
8	0.85	5.46601360748981
8	0.9	5.48991729679812
8	0.95	5.43586935948579
8	1	5.45761351971059
8	1.05	5.38410456004666
8	1.1	5.37823214690791
8	1.15	5.38251070429258
8	1.2	5.36812252867785
8	1.25	5.46097004384746
8	1.3	5.33339154821899
8	1.35	5.37861254201157
8	1.4	5.4194346128277
8	1.45	5.3945301269377
8	1.5	5.39497689446169
9	0.1	6.05286339526472
9	0.15	6.01174938933503
9	0.2	5.92552000791592
9	0.25	5.86402023494003
9	0.3	5.81960117967802
9	0.35	5.75857204130233
9	0.4	5.65640579022381
9	0.45	5.63260648568519
9	0.5	5.64404705559805
9	0.55	5.55997876217767
9	0.6	5.51758572994196
9	0.65	5.51395913062411
9	0.7	5.51333887918328
9	0.75	5.5101995819486
9	0.8	5.53781757123031
9	0.85	5.48045897787238
9	0.9	5.49324517362165
9	0.95	5.42478946172418
9	1	5.41464951083885
9	1.05	5.38788293330058
9	1.1	5.39687781622094
9	1.15	5.42312761501887
9	1.2	5.41875590217511
9	1.25	5.41403367141336
9	1.3	5.33430111807713
9	1.35	5.40236499877633
9	1.4	5.37596148351742
9	1.45	5.30754598960276
9	1.5	5.40311768881126
10	0.1	6.04862977586098
10	0.15	6.01458956257438
10	0.2	5.92713818958361
10	0.25	5.84374182545023
10	0.3	5.79686076209216
10	0.35	5.71801210513081
10	0.4	5.69999741458555
10	0.45	5.64018955662094
10	0.5	5.61025772206614
10	0.55	5.6120054016001
10	0.6	5.52198289301989
10	0.65	5.52984007137645
10	0.7	5.41719599894929
10	0.75	5.45368825029997
10	0.8	5.47715093049535
10	0.85	5.32080055949076
10	0.9	5.41294866530712
10	0.95	5.4020000391564
10	1	5.37529901932012
10	1.05	5.4127345621082
10	1.1	5.36445164968186
10	1.15	5.41268334970047
10	1.2	5.3918016833975
10	1.25	5.34211738296224
10	1.3	5.30303592232358
10	1.35	5.34896417834286
10	1.4	5.28594473834517
10	1.45	5.25779565063823
10	1.5	5.32591519054819
