d	f	mean
1	0.1	0.228493963518181
1	0.15	0.216970811844074
1	0.2	0.219078602814675
1	0.25	0.221234826361748
1	0.3	0.244924401180909
1	0.35	0.24955192392492
1	0.4	0.223667648270974
1	0.45	0.287984313509809
1	0.5	0.242570943980399
1	0.55	0.285244868637207
1	0.6	0.257746614859526
1	0.65	0.266951247647821
1	0.7	0.26739042688848
1	0.75	0.223458716459849
1	0.8	0.22221343539799
1	0.85	0.325264496241724
1	0.9	0.221943897272141
1	0.95	0.248016398054594
1	1	0.207319512379785
1	1.05	0.280080805048349
1	1.1	0.252343923886699
1	1.15	0.207420612501627
1	1.2	0.237652382385909
1	1.25	0.23582987926088
1	1.3	0.234069982947059
1	1.35	0.218688918645186
1	1.4	0.215857173485621
1	1.45	0.235122141876918
1	1.5	0.212268566659354
2	0.1	0.232840066904216
2	0.15	0.235261149437949
2	0.2	0.234638228484003
2	0.25	0.262746332005544
2	0.3	0.234247108404939
2	0.35	0.228054148542823
2	0.4	0.224013344243713
2	0.45	0.246135618577349
2	0.5	0.219146861323624
2	0.55	0.244421862451274
2	0.6	0.226412519018347
2	0.65	0.198375211032736
2	0.7	0.245194531154285
2	0.75	0.242220778711743
2	0.8	0.221628894856001
2	0.85	0.205963626672018
2	0.9	0.200596330752439
2	0.95	0.199067918254417
2	1	0.176504281746335
2	1.05	0.151311436416302
2	1.1	0.126084671537199
2	1.15	0.105075781102123
2	1.2	0.0751364973945535
2	1.25	0.108197105238291
2	1.3	0.0632921482395196
2	1.35	0.095313485424585
2	1.4	0.0772427135688224
2	1.45	0.113044953858361
2	1.5	0.0924763596413211
3	0.1	0.25224093510663
3	0.15	0.300188458833139
3	0.2	0.256225924535232
3	0.25	0.247987113355445
3	0.3	0.243453263750355
3	0.35	0.20781867879693
3	0.4	0.201852540853164
3	0.45	0.1908195391171
3	0.5	0.210358023631779
3	0.55	0.203414885237003
3	0.6	0.203102701936164
3	0.65	0.190274611406808
3	0.7	0.169289613471308
3	0.75	0.160766441091631
3	0.8	0.181429796909185
3	0.85	0.154912761887614
3	0.9	0.111907673363138
3	0.95	0.127623752808565
3	1	0.0887261259967533
3	1.05	0.0900143276268176
3	1.1	0.0868598306725859
3	1.15	0.0858382946553651
3	1.2	0.0447476585785593
3	1.25	0.0447040757906945
3	1.3	0.120831502301623
3	1.35	0.100501332334133
3	1.4	0.123883266753422
3	1.45	0.10158936475819
3	1.5	0.1017652400347
4	0.1	0.243954506751755
4	0.15	0.250854373701788
4	0.2	0.249237446816144
4	0.25	0.212682743551366
4	0.3	0.222363750713333
4	0.35	0.204562805747991
4	0.4	0.197454830149567
4	0.45	0.182447815057155
4	0.5	0.168635874016699
4	0.55	0.118510051930769
4	0.6	0.0871207253981516
4	0.65	0.130939592318189
4	0.7	0.110957745229725
4	0.75	0.0931494743442055
4	0.8	0.0864454391587565
4	0.85	0.182113293198027
4	0.9	0.1984453376451
4	0.95	0.118934885680019
4	1	0.0821172028153244
4	1.05	0.0789143427771716
4	1.1	0.121771017801084
4	1.15	0.125376249058882
4	1.2	0.0478660754883565
4	1.25	0.128112160910476
4	1.3	0.0808737150056861
4	1.35	0.121837175720206
4	1.4	0.100426818172231
4	1.45	0.141735062232745
4	1.5	0.184703276794145
5	0.1	0.274662852096601
5	0.15	0.260137385042972
5	0.2	0.248105597501449
5	0.25	0.218848935657145
5	0.3	0.199656025396277
5	0.35	0.181512466530955
5	0.4	0.164442939829347
5	0.45	0.141075110839755
5	0.5	0.115730402201799
5	0.55	0.0741600260324693
5	0.6	0.0914668980888797
5	0.65	0.0852663758310097
5	0.7	0.0624043135179529
5	0.75	0.165635190168601
5	0.8	0.0984749250257763
5	0.85	0.0647255627636506
5	0.9	0.0484953319403566
5	0.95	0.0853577977818589
5	1	0.0406831935984022
5	1.05	0.100193206697197
5	1.1	0.107263277383638
