d	f	mean
4	0.95	6.4477
4	1	6.2943
4	1.05	6.495
4	1.1	6.392
4	1.15	6.0929
4	1.2	6.2425
4	1.25	5.4022
4	1.3	5.4632
4	1.35	5.0391
4	1.4	4.9312
4	1.45	4.7825
4	1.5	4.6222
5	0.1	1.5493
5	0.15	2.4712
5	0.2	3.8416
5	0.25	5.446
5	0.3	6.586
5	0.35	7.4763
5	0.4	7.5717
5	0.45	7.5495
5	0.5	7.7859
5	0.55	7.6321
5	0.6	7.6235
5	0.65	7.8533
5	0.7	7.6228
5	0.75	8.2938
5	0.8	7.7815
5	0.85	7.5565
5	0.9	7.0892
5	0.95	6.9107
5	1	6.0004
5	1.05	5.8796
5	1.1	6.0105
5	1.15	6.0498
5	1.2	5.8364
5	1.25	5.1725
5	1.3	4.9777
5	1.35	4.4469
5	1.4	4.7316
5	1.45	5.1948
5	1.5	5.0012
6	0.1	1.6894
6	0.15	2.2028
6	0.2	4.565
6	0.25	6.2496
6	0.3	7.0591
6	0.35	8.1063
6	0.4	9.024
6	0.45	9.0886
6	0.5	8.8469
6	0.55	8.94
6	0.6	9.1802
6	0.65	8.6606
6	0.7	8.8417
6	0.75	7.6367
6	0.8	7.2453
6	0.85	7.9529
6	0.9	7.4494
6	0.95	6.8048
6	1	6.2729
6	1.05	5.9511
6	1.1	6.1553
6	1.15	5.6858
6	1.2	6.1823
6	1.25	5.2085
6	1.3	4.8402
6	1.35	4.8762
6	1.4	4.6618
6	1.45	5.4113
6	1.5	4.9185
7	0.1	1.8807
7	0.15	2.8933
7	0.2	5.5571
7	0.25	6.7563
7	0.3	9.2094
7	0.35	9.3812
7	0.4	9.5903
7	0.45	10.3967
7	0.5	9.6628
7	0.55	9.6333
7	0.6	9.3372
7	0.65	9.0937
7	0.7	9.0134
7	0.75	7.8686
7	0.8	7.2751
7	0.85	7.7561
7	0.9	6.8856
7	0.95	6.5513
7	1	6.2986
7	1.05	5.6308
7	1.1	5.7265
7	1.15	5.8116
7	1.2	5.3591
7	1.25	5.3991
7	1.3	5.0274
7	1.35	4.9553
7	1.4	4.4713
7	1.45	4.5018
7	1.5	4.8995
8	0.1	1.8769
8	0.15	3.3021
8	0.2	5.8926
8	0.25	8.4187
8	0.3	9.5171
8	0.35	10.6099
8	0.4	10.2727
8	0.45	10.4316
8	0.5	10.3327
8	0.55	10.0928
8	0.6	9.5792
8	0.65	8.9871
8	0.7	8.7645
8	0.75	7.7124
8	0.8	7.2327
8	0.85	7.3549
8	0.9	6.9061
8	0.95	6.1336
8	1	6.4891
8	1.05	5.5659
8	1.1	5.9679
8	1.15	6.3028
8	1.2	5.714
8	1.25	5.4427
8	1.3	4.9836
8	1.35	4.8754
8	1.4	4.7309
8	1.45	4.9028
8	1.5	4.6338
9	0.1	1.9299
9	0.15	3.754
9	0.2	7.0641
9	0.25	9.197
9	0.3	10.5288
9	0.35	11.9142
9	0.4	11.8523
9	0.45	10.9798
9	0.5	11.2257
9	0.55	9.8491
9	0.6	8.8947
9	0.65	8.4055
9	0.7	8.3331
9	0.75	7.7379
9	0.8	7.2246
9	0.85	7.0579
9	0.9	7.0366
9	0.95	6.5311
9	1	5.8495
9	1.05	5.8038
9	1.1	5.6894
9	1.15	6.3422
9	1.2	6.5499
9	1.25	5.4817
9	1.3	4.6958
9	1.35	4.8929
9	1.4	4.7053
9	1.45	4.6013
9	1.5	4.8674
10	0.1	2.1133
10	0.15	4.9287
10	0.2	8.6589
10	0.25	10.4221
10	0.3	12.0156
10	0.35	12.2925
10	0.4	12.8014
10	0.45	11.1816
10	0.5	10.6544
10	0.55	9.5314
10	0.6	9.5072
10	0.65	8.2634
10	0.7	8.3897
10	0.75	7.584
10	0.8	7.3463
10	0.85	6.7891
10	0.9	7.0806
10	0.95	6.6751
10	1	5.9998
10	1.05	5.8633
10	1.1	5.7386
10	1.15	6.1195
10	1.2	5.8939
10	1.25	5.5094
10	1.3	4.9819
10	1.35	4.5677
10	1.4	4.4553
10	1.45	4.7728
10	1.5	4.5357
