d	f	mean
4	1.45	5.12088602636758
4	1.5	5.30373068422642
5	0.1	na
5	0.15	na
5	0.2	na
5	0.25	na
5	0.3	na
5	0.35	na
5	0.4	1.99999414291585
5	0.45	2.24999375643899
5	0.5	2.49999080705304
5	0.55	2.74991722288498
5	0.6	2.99975632086331
5	0.65	3.24969786388914
5	0.7	3.49962931693836
5	0.75	3.74952292117042
5	0.8	3.99937447265845
5	0.85	4.24828612565423
5	0.9	4.48763593574696
5	0.95	4.63234819273415
5	1	4.44047892108345
5	1.05	4.61446275310061
5	1.1	4.9120473132235
5	1.15	5.13409666000825
5	1.2	5.38317365869062
5	1.25	5.50843136088916
5	1.3	5.56276568199634
5	1.35	5.41447911437021
5	1.4	5.59403889081067
5	1.45	5.88750090449013
5	1.5	6.13515524763773
6	0.1	na
6	0.15	na
6	0.2	na
6	0.25	na
6	0.3	na
6	0.35	2.09999349594667
6	0.4	2.3999903239277
6	0.45	2.69983006699842
6	0.5	2.99942241401376
6	0.55	3.29938422345868
6	0.6	3.59904231901857
6	0.65	3.89903000244008
6	0.7	4.19524939212195
6	0.75	4.43263552060473
6	0.8	4.28043562187815
6	0.85	4.58543017577665
6	0.9	4.81032351437481
6	0.95	4.97769059061218
6	1	4.85164204964612
6	1.05	5.19157920895867
6	1.1	5.3616004329969
6	1.15	5.67408418131437
6	1.2	5.89944107277891
6	1.25	6.11416225595953
6	1.3	6.22020154821413
6	1.35	6.20941553733195
6	1.4	6.474543372054
6	1.45	6.84449078458022
6	1.5	7.03493910974465
7	0.1	na
7	0.15	na
7	0.2	na
7	0.25	na
7	0.3	2.09999437846788
7	0.35	2.44995980355185
7	0.4	2.79923105269673
7	0.45	3.1486751261791
7	0.5	3.4981367573789
7	0.55	3.84768710138535
7	0.6	4.18619547687274
7	0.65	4.28363849936273
7	0.7	4.42899593847063
7	0.75	4.69750912903721
7	0.8	4.5972002437407
7	0.85	4.88415482430734
7	0.9	5.15229886147812
7	0.95	5.41459292331925
7	1	5.41022071183548
7	1.05	5.54888944978898
7	1.1	5.86868344824943
7	1.15	6.12126771380631
7	1.2	6.45249876762683
7	1.25	6.57955335910744
7	1.3	6.8511324568359
7	1.35	6.81461504689655
7	1.4	7.01866546360004
7	1.45	7.45058983002931
7	1.5	7.65455600214425
8	0.1	na
8	0.15	na
8	0.2	na
8	0.25	1.99998530495169
8	0.3	2.39996515969239
8	0.35	2.79880869335748
8	0.4	3.19775071341995
8	0.45	3.59686257441214
8	0.5	3.99446484590181
8	0.55	4.21620883168474
8	0.6	4.3662921918122
8	0.65	4.52746219796911
8	0.7	4.66882765122664
8	0.75	4.95052099368216
8	0.8	4.83336983816069
8	0.85	5.16897181054679
8	0.9	5.50302261346028
8	0.95	5.80820825887622
8	1	5.66222216823422
8	1.05	6.00663857741566
8	1.1	6.24123608425227
8	1.15	6.70193232405375
8	1.2	7.03078241000184
8	1.25	7.22848600875358
8	1.3	7.45505310901851
8	1.35	7.29436343858929
8	1.4	8.01315574198639
8	1.45	8.23703290570146
8	1.5	8.42688467657413
9	0.1	na
9	0.15	na
9	0.2	na
9	0.25	2.24998962129287
9	0.3	2.69846193831405
9	0.35	3.14593144485463
9	0.4	3.59629024561498
9	0.45	4.03781958152706
9	0.5	4.13763979743079
9	0.55	4.43671859275609
9	0.6	4.54788428384699
9	0.65	4.74772887321128
9	0.7	4.87142616371373
9	0.75	5.29401432720404
9	0.8	5.1440071824397
9	0.85	5.4993282643996
9	0.9	5.77592441147091
9	0.95	6.05075849476234
9	1	6.1519407892345
9	1.05	6.45078184609188
9	1.1	6.72264359435851
9	1.15	7.21701985108082
9	1.2	7.49429915229432
9	1.25	7.82929447549382
9	1.3	8.17601293705514
9	1.35	8.33279217581639
9	1.4	8.41456183138684
9	1.45	8.99451602838936
9	1.5	9.46408049887285
10	0.1	na
10	0.15	na
10	0.2	na
10	0.25	2.49927772507428
10	0.3	2.99538826067096
10	0.35	3.49255458241095
10	0.4	3.98764901622169
10	0.45	4.15732709686422
10	0.5	4.26805413570859
10	0.55	4.58826953750707
10	0.6	4.76356313348712
10	0.65	4.93859306807057
10	0.7	5.07744260232344
10	0.75	5.4389877827136
10	0.8	5.58830583454731
10	0.85	5.8143979065093
10	0.9	6.17795163218889
10	0.95	6.45926746479557
10	1	6.44472700466015
10	1.05	6.84241273142633
10	1.1	7.35459038085407
10	1.15	7.91362796345993
10	1.2	7.94103246343788
10	1.25	8.56073230697126
10	1.3	8.76283585889612
10	1.35	8.70687732717094
10	1.4	9.08690102286621
10	1.45	9.71196413668063
10	1.5	10.1852228047927
